FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
Ander,Herrera,MID,MUN,6300000,3,9,1.5,2.38095238095238e-07,1.4285714285714301e-06,0,8792,2,3,0,0,0,0,0,1.4,401,-2,0,9,2,0.3,0,2.0,0,0,1,0,0,0.3,3864,0,307,0,0,407,1113,0,0,84,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,34,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,56,0,0,0,0,0,6,0,0,0,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,820,0,0,0,0,0,0,0,0.0,100,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1421,0,0,0,0,0,97,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,9327,0,0,0,0,0,0,0,0.0,423,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,977,0,0,0,0,0,25,0,0,0,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Pierre-Emile,H?jbjerg,MID,SOU,4400000,0,12,0.5,1.13636363636364e-07,2.7272727272727298e-06,0,74110,1,4,0,0,0,0,0,2.7,5235,-1,0,12,1,0.5,0,2.0,0,0,2,0,0,1.7,28409,0,0,0,0,450,638,0,0,89,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Rob,Holding,DEF,ARS,4300000,0,7,0.29166666666666696,6.78294573643411e-08,1.62790697674419e-06,0,53215,1,5,0,0,0,0,0,1.6,3136,-2,0,7,2,0.0,0,0.0,0,0,1,0,0,0.7,38245,0,0,0,0,270,252,0,0,61,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Jose,Holebas,DEF,WAT,4600000,15,31,3.9,8.478260869565219e-07,6.739130434782612e-06,0,15830,4,13,0,0,0,2,0,6.9,2134,1,-1,31,-1,1.5,0,7.0,5,0,1,0,1,4.5,179182,0,96,0,1,719,106877,1,0,124,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Mason,Holgate,DEF,EVE,4300000,0,16,0.666666666666667,1.55038759689922e-07,3.72093023255814e-06,0,191925,0,2,0,0,0,0,0,3.6,18130,-2,1,16,2,0.0,0,0.0,3,0,1,0,1,3.9,295197,0,0,0,0,270,2252,-1,0,78,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
George,Honeyman,MID,SUN,4500000,0,0,0.0,0.0,0.0,0,20,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,46,0,0,0,0,0,14,0,0,0,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Tom,Huddlestone,MID,HUL,4800000,1,14,0.583333333333333,1.21527777777778e-07,2.91666666666667e-06,0,7109,2,11,0,0,0,0,0,2.9,614,-2,1,14,2,0.1,0,0.7,0,0,1,0,1,0.2,3790,0,0,0,0,508,51,-1,0,74,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Robert,Huth,DEF,LEI,5000000,0,20,2.9,5.8e-07,4e-06,0,27678,4,12,0,0,0,0,0,4.0,3384,0,0,20,0,0.3,0,1.7,0,0,3,0,1,1.8,35082,0,453,0,0,630,3207,0,0,99,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Emerson,Hyndman,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,763,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,319,0,0,0,0,0,21,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Jordon,Ibe,MID,BOU,5200000,2,17,2.1,4.0384615384615397e-07,3.26923076923077e-06,0,130564,0,7,0,0,0,0,0,3.3,6094,-3,0,17,3,0.4,0,2.3,0,0,3,0,0,1.9,21784,0,184,0,0,502,581,0,0,59,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Zlatan,Ibrahimovic,FWD,MUN,11300000,1,38,4.8,4.24778761061947e-07,3.36283185840708e-06,0,1012002,3,8,0,0,0,4,0,3.3,229699,-2,1,38,2,0.1,0,1.3,6,0,3,0,1,40.4,825359,0,0,0,2,720,4053,-1,0,111,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Odion,Ighalo,FWD,WAT,7200000,0,21,3.0,4.1666666666666704e-07,2.91666666666667e-06,0,246399,1,12,0,0,0,1,0,2.9,23299,-3,1,21,3,0.1,0,1.0,2,0,0,0,1,4.5,80192,0,709,0,0,564,1624,-1,0,55,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Kelechi,Iheanacho,FWD,MCI,6800000,1,27,4.5,6.617647058823529e-07,3.97058823529412e-06,0,360092,0,1,0,0,0,2,0,3.9,25068,-2,1,27,2,0.1,0,0.7,3,0,1,0,3,3.9,407932,0,242,0,0,242,5324,-1,0,103,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Giannelli,Imbula,MID,STK,4700000,0,9,0.375,7.97872340425532e-08,1.9148936170212797e-06,0,10653,0,8,0,0,0,0,0,1.9,550,-3,1,9,3,0.0,0,0.0,1,0,0,0,0,0.2,4000,0,194,0,0,308,36,-1,0,50,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Danny,Ings,FWD,LIV,5500000,0,0,0.0,0.0,0.0,0,19153,0,0,0,0,0,0,0,0.0,464,-5,1,0,5,0.0,0,0.0,0,0,0,0,0,0.3,2793,0,81,0,0,0,207,-1,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,8617,0,0,0,0,0,0,0,0.0,190,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,3695,0,20,0,0,0,5,0,0,0,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Stephen,Ireland,MID,STK,4500000,0,0,0.0,0.0,0.0,0,302,0,0,0,0,0,0,0,0.0,13,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,163,0,18,0,0,0,13,0,0,0,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Lloyd,Isgrove,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,38,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,65,0,0,0,0,0,9,0,0,0,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Branislav,Ivanovic,DEF,CHE,5900000,0,16,2.7,4.5762711864406795e-07,2.71186440677966e-06,0,130387,2,9,0,0,0,0,0,2.7,30201,-1,0,16,1,0.0,0,0.0,2,0,1,0,1,4.4,30553,0,414,0,0,540,50,0,0,117,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Alex,Iwobi,MID,ARS,5800000,2,23,0.958333333333333,1.6522988505747096e-07,3.965517241379309e-06,0,61100,1,5,0,0,0,0,0,4.0,11130,-2,0,23,2,0.5,0,2.7,2,0,3,0,3,1.6,69966,0,150,0,0,355,6512,0,0,95,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Phil,Jagielka,DEF,EVE,5100000,2,30,3.8,7.45098039215686e-07,5.88235294117647e-06,0,55616,0,6,0,0,0,0,0,5.9,5223,1,0,30,-1,0.6,0,3.3,3,0,2,0,1,6.8,227008,0,221,0,0,720,36628,0,0,151,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Eldin,Jakupovic,GLK,HUL,4100000,0,23,4.6,1.1219512195122e-06,5.60975609756098e-06,0,155473,0,7,0,21,0,0,0,5.5,36420,1,1,23,-1,0.0,0,0.0,0,0,1,0,0,21.9,414082,0,0,1,1,450,3903,-1,0,114,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Daryl,Janmaat,DEF,WAT,4900000,0,6,0.25,5.10204081632653e-08,1.22448979591837e-06,0,4163,0,2,0,0,0,0,0,1.2,276,-1,0,6,1,0.0,0,0.0,0,0,0,0,1,0.0,4750,0,0,0,0,179,33,0,0,45,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Vincent,Janssen,FWD,TOT,7800000,2,15,1.9,2.43589743589744e-07,1.92307692307692e-06,0,77280,0,3,0,0,0,0,0,1.9,5711,-2,0,15,2,0.3,0,2.7,0,0,1,0,1,1.4,50084,0,0,0,0,386,2893,0,0,23,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
Adnan,Januzaj,MID,SUN,5400000,0,8,1.3,2.40740740740741e-07,1.48148148148148e-06,0,46399,0,10,0,0,0,0,0,1.5,2245,-1,0,8,1,0.1,0,0.7,0,0,0,0,0,0.6,30623,0,33,0,0,471,21,0,1,42,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Mile,Jedinak,MID,CRY,4500000,0,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,23854,0,1,0,0,0,0,0,0.4,343,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.2,1062,0,118,0,0,90,3,0,0,8,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Carl,Jenkinson,DEF,ARS,5000000,0,0,0.0,0.0,0.0,0,242,0,0,0,0,0,0,0,0.0,25,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,102,0,178,0,0,0,8,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Glen,Johnson,DEF,STK,4800000,0,4,0.166666666666667,3.47222222222222e-08,8.33333333333333e-07,0,8040,0,6,0,0,0,0,0,0.8,683,-2,0,4,2,0.3,0,1.3,0,0,0,0,0,0.1,1447,0,324,0,0,270,22,0,0,36,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
,Jonathan Benteke,FWD,CRY,4400000,0,1,0.0416666666666667,9.46969696969697e-09,2.2727272727272702e-07,0,6866,0,0,0,0,0,0,0,0.2,738,-1,1,1,1,0.0,0,0.0,0,0,0,0,0,0.1,9497,0,0,0,0,7,462,-1,0,3,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Billy,Jones,DEF,SUN,4400000,0,0,0.0,0.0,0.0,0,601,1,1,0,0,0,0,0,0.0,43,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,227,0,211,0,0,51,42,0,0,2,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
David,Jones,MID,BUR,5000000,0,1,1.0,2e-07,2e-07,0,2754,1,1,0,0,0,0,0,0.2,44,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,98,0,0,0,0,86,3,0,0,8,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Phil,Jones,DEF,MUN,4700000,0,0,0.0,0.0,0.0,0,8638,0,0,0,0,0,0,0,0.0,201,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,505,0,64,0,0,0,29,0,0,0,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
,Joselu,FWD,STK,5300000,0,0,0.0,0.0,0.0,0,6056,0,0,0,0,0,0,0,0.0,71,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,503,0,246,0,0,0,8,0,0,0,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
,Josh Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1233,0,0,0,0,0,0,0,0.0,167,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,3419,0,0,0,0,0,364,0,0,0,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.0833333333333333,1.8939393939393894e-08,4.54545454545455e-07,0,16976,0,0,0,0,0,0,0,0.5,784,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.5,7665,0,0,0,0,13,251,0,0,5,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Christian,Kabasele,DEF,WAT,4800000,1,1,0.0416666666666667,8.68055555555556e-09,2.0833333333333304e-07,0,1610,0,3,0,0,0,0,0,0.2,54,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,286,0,0,0,0,57,41,0,0,9,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Younes,Kaboul,DEF,WAT,4400000,6,10,2.0,4.54545454545455e-07,2.2727272727272702e-06,0,12745,0,9,0,0,0,0,0,2.3,474,-1,0,10,1,0.5,0,2.3,0,0,1,0,0,0.6,6250,0,231,0,0,441,1799,0,0,74,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Sullay,Kaikai,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,2041,0,0,0,0,0,0,0,0.0,36,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,115,0,9,0,0,0,1,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Harry,Kane,FWD,TOT,10700000,0,24,4.8,4.48598130841121e-07,2.242990654205609e-06,0,634006,0,2,0,0,0,2,0,2.2,8701,-3,0,24,3,0.0,0,0.0,3,0,3,0,1,5.2,152647,0,1053,0,0,419,332,0,0,92,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
N'Golo,Kante,MID,CHE,4800000,3,18,2.3,4.79166666666667e-07,3.75e-06,0,488888,1,9,0,0,0,0,0,3.8,24148,-2,0,18,2,0.6,0,2.7,0,0,3,0,0,14.1,85537,0,501,0,0,720,4834,0,0,121,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Bartosz,Kapustka,MID,LEI,5200000,0,0,0.0,0.0,0.0,0,5026,0,0,0,0,0,0,0,0.0,135,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,357,0,0,0,0,0,6,0,0,0,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Loris,Karius,GLK,LIV,4900000,6,10,0.4166666666666671,8.50340136054422e-08,2.04081632653061e-06,0,7765,0,2,0,3,0,0,0,2.0,721,-1,0,10,1,0.7,0,3.3,0,0,1,0,0,0.9,24754,0,0,0,0,270,6359,0,0,42,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Michael,Keane,DEF,BUR,4900000,1,28,3.5,7.142857142857141e-07,5.71428571428571e-06,0,22664,1,12,0,0,0,1,0,5.7,3725,-1,0,28,1,1.2,0,5.7,2,0,2,0,0,2.1,55937,0,0,0,1,720,5441,0,0,150,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Will,Keane,FWD,HUL,4500000,2,3,0.125,2.7777777777777804e-08,6.66666666666667e-07,0,6199,0,7,0,0,0,0,0,0.7,804,0,0,3,0,0.2,0,0.7,0,0,0,0,0,0.3,13754,0,0,0,0,111,2660,0,0,6,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Martin,Kelly,DEF,CRY,4400000,1,13,1.9,4.31818181818182e-07,2.95454545454545e-06,0,12974,0,6,0,0,0,0,0,3.0,1903,-1,0,13,1,0.3,0,1.3,0,0,0,0,1,0.9,31735,0,96,0,0,393,1275,0,0,62,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
,Kenedy,MID,WAT,5200000,0,1,0.0416666666666667,8.01282051282051e-09,1.92307692307692e-07,0,1741,0,0,0,0,0,0,0,0.2,109,-3,1,1,3,0.1,0,0.3,0,0,0,0,0,0.0,1073,0,86,0,0,16,12,-1,0,2,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Wahbi,Khazri,MID,SUN,6200000,2,7,0.29166666666666696,4.7043010752688204e-08,1.12903225806452e-06,0,9797,0,7,0,0,0,0,0,1.1,199,-3,0,7,3,0.2,0,1.3,0,0,0,0,0,0.2,569,0,172,0,0,251,14,0,0,23,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
,Ki Sung-yueng,MID,SWA,5200000,1,9,0.375,7.21153846153846e-08,1.7307692307692296e-06,0,3237,0,7,0,0,0,0,0,1.7,152,-3,0,9,3,0.2,0,1.0,0,0,0,0,0,0.1,708,0,241,0,0,276,59,0,0,42,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Michael,Kightly,MID,BUR,4300000,1,2,0.0833333333333333,1.93798449612403e-08,4.65116279069767e-07,0,6874,0,0,0,0,0,0,0,0.5,770,-2,0,2,2,0.2,0,0.7,0,0,0,0,0,0.3,7104,0,0,0,0,22,447,0,0,7,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Andy,King,MID,LEI,4800000,1,6,0.25,5.20833333333333e-08,1.25e-06,0,9383,0,3,0,0,0,0,0,1.3,618,-2,0,6,2,0.1,0,0.7,0,0,0,0,0,0.2,2481,0,174,0,0,179,49,0,0,25,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Joshua,King,MID,BOU,5400000,4,28,4.0,7.407407407407409e-07,5.18518518518519e-06,0,31777,0,10,0,0,0,2,0,5.2,2979,-1,0,28,1,0.6,0,3.3,2,0,1,0,1,0.8,32267,0,321,0,0,491,1031,0,0,101,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Stephen,Kingsley,DEF,SWA,4100000,0,12,2.4,5.85365853658537e-07,2.92682926829268e-06,0,173478,0,6,0,0,0,0,0,2.9,21306,1,0,12,-1,0.0,0,0.0,2,0,1,0,0,12.0,414960,0,75,0,1,405,7395,0,0,75,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Jan,Kirchhoff,MID,SUN,4500000,0,6,0.25,5.555555555555562e-08,1.33333333333333e-06,0,2107,1,8,0,0,0,0,0,1.3,194,0,0,6,0,0.2,0,0.7,0,0,0,0,0,0.0,658,0,118,0,0,298,5,0,0,38,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Ragnar,Klavan,DEF,LIV,4800000,0,4,1.3,2.70833333333333e-07,8.33333333333333e-07,0,33084,0,6,0,0,0,0,0,0.8,1332,-2,1,4,2,0.1,0,0.7,0,0,0,0,0,0.6,7681,0,0,0,0,270,170,-1,0,53,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Aleksandar,Kolarov,DEF,MCI,5900000,0,12,1.7,2.88135593220339e-07,2.03389830508475e-06,0,93972,2,6,0,0,0,0,0,2.0,10877,-1,0,12,1,0.0,0,0.0,0,0,1,0,0,3.9,33718,1,429,0,0,572,897,0,0,94,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Vincent,Kompany,DEF,MCI,5900000,1,1,0.0416666666666667,7.062146892655369e-09,1.6949152542372902e-07,0,12216,0,0,0,0,0,0,0,0.2,172,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.4,2045,0,173,0,0,1,622,0,0,3,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Arouna,Kone,FWD,EVE,5200000,0,3,0.125,2.40384615384615e-08,5.76923076923077e-07,0,54043,0,0,0,0,0,0,0,0.6,1895,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,1.0,11181,0,289,0,0,46,457,0,0,9,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Lamine,Kone,DEF,SUN,4400000,0,9,1.5,3.40909090909091e-07,2.04545454545455e-06,0,55621,0,11,0,0,0,0,0,2.0,4409,-1,1,9,1,0.2,0,1.0,0,0,0,0,0,1.3,13084,0,176,0,0,540,136,-1,0,74,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Dimitrios,Konstantopoulos,GLK,MID,4300000,0,0,0.0,0.0,0.0,0,4485,0,0,0,0,0,0,0,0.0,188,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,345,0,0,0,0,0,19,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Laurent,Koscielny,DEF,ARS,6300000,1,43,6.1,9.68253968253968e-07,6.8253968253968296e-06,0,76786,0,5,0,0,0,2,0,6.9,8660,3,-1,43,-3,1.2,0,7.3,6,0,3,0,0,16.3,451347,0,493,0,2,630,99979,1,0,193,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Cheikhou,Kouyate,MID,WHU,5200000,2,17,2.1,4.0384615384615397e-07,3.26923076923077e-06,0,68405,1,17,0,0,0,0,0,3.3,3081,-3,0,17,3,0.4,0,2.0,0,0,2,0,0,1.2,15194,0,498,0,0,720,430,0,0,91,Sunderland,Everton,Stoke,Tottenham,Man Utd,2016,8,Y16W8
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,2582,0,0,0,0,0,0,0,0.0,194,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.3,5535,0,0,0,0,0,190,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,818,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,736,0,0,0,0,0,6,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,17083,0,0,0,0,0,0,0,0.0,669,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,2795,0,0,0,0,0,25,0,0,0,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Adam,Lallana,MID,LIV,7100000,1,42,1.75,2.46478873239437e-07,5.91549295774648e-06,0,320379,1,10,0,0,0,3,0,5.9,25122,1,0,42,-1,0.8,0,5.7,5,0,0,0,3,11.0,492081,0,416,0,2,543,35302,0,0,160,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,7311,0,0,0,0,0,0,0,0.2,119,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.1,1114,0,72,0,0,13,12,0,0,3,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Erik,Lamela,MID,TOT,6800000,3,26,3.3,4.852941176470588e-07,3.823529411764711e-06,0,403246,0,2,0,0,0,1,0,3.8,20705,-2,1,26,2,0.3,1,1.7,4,0,3,0,1,6.8,297953,0,519,0,0,505,2312,-1,0,92,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
Manuel,Lanzini,MID,WHU,6400000,11,23,0.958333333333333,1.4973958333333302e-07,3.59375e-06,0,6750,0,10,0,0,0,2,0,3.6,450,-1,0,23,1,0.7,0,4.3,3,0,1,0,0,0.3,15244,0,381,0,1,361,7041,0,0,95,Sunderland,Everton,Stoke,Tottenham,Man Utd,2016,8,Y16W8
Sebastian,Larsson,MID,SUN,4800000,0,0,0.0,0.0,0.0,0,729,0,0,0,0,0,0,0,0.0,31,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,97,0,58,0,0,0,12,0,0,0,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Grant,Leadbitter,MID,MID,4900000,0,0,0.0,0.0,0.0,0,360,0,0,0,0,0,0,0,0.0,21,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,116,0,0,0,0,0,6,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Joe,Ledley,MID,CRY,4500000,1,17,0.708333333333333,1.57407407407407e-07,3.77777777777778e-06,0,16394,0,5,0,0,0,1,0,3.8,2324,0,0,17,0,0.8,0,3.7,1,0,1,0,0,0.8,18421,0,121,0,0,430,1311,0,0,76,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
,Lee Chung-yong,MID,CRY,4500000,0,14,0.583333333333333,1.2962962962962996e-07,3.11111111111111e-06,0,10581,0,1,0,0,0,0,0,3.1,722,0,0,14,0,0.4,0,1.7,0,0,2,0,1,0.3,11321,0,56,0,0,193,73,0,0,63,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Jonathan,Leko,MID,WBA,4300000,0,7,0.29166666666666696,6.78294573643411e-08,1.62790697674419e-06,0,16396,0,0,0,0,0,0,0,1.6,1264,-2,0,7,2,0.3,0,1.3,0,0,0,0,1,0.4,14998,0,28,0,0,46,2830,0,0,20,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,35416,0,0,0,0,0,0,0,0.0,2196,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.3,31559,0,0,0,0,0,5248,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Aaron,Lennon,MID,EVE,5600000,0,1,0.0416666666666667,7.440476190476189e-09,1.78571428571429e-07,0,10500,0,0,0,0,0,0,0,0.2,414,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.2,1195,0,278,0,0,15,26,0,0,6,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2290,0,1,0,0,0,0,0,0.3,27,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.0,145,0,180,0,0,69,1,0,0,12,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Jesse,Lingard,MID,MUN,5700000,0,9,0.375,6.578947368421051e-08,1.57894736842105e-06,0,31231,0,3,0,0,0,0,0,1.6,1045,-3,0,9,3,0.5,0,2.7,0,0,1,0,1,0.4,5412,0,318,0,0,188,763,0,0,38,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Jake,Livermore,MID,HUL,4800000,5,15,1.9,3.9583333333333297e-07,3.125e-06,0,3730,1,20,0,0,0,0,0,3.1,185,-2,1,15,2,0.6,0,2.7,0,0,1,0,1,0.1,1920,0,0,0,0,669,160,-1,1,120,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
